date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation
"2020-05-26 08:00:00 EDT",1590494400,99.9,102,N,36,2,,76,17,21.3,,27,19300,3.4,,6,,
"2020-05-26 07:00:00 EDT",1590490800,99.88,101.9,NE,4,4,,85,16.2,18.7,,,19300,3.2,,4,,
"2020-05-26 06:00:00 EDT",1590487200,99.83,101.9,SSE,16,4,,91,15.2,16.7,,,16100,3.3,,3,,
"2020-05-26 05:00:00 EDT",1590483600,99.75,101.8,SSE,16,11,,90,15.1,16.8,,,24100,3.3,,3,,
"2020-05-26 04:00:00 EDT",1590480000,99.74,101.8,N,36,2,,79,16.1,19.9,,,24100,3.5,,4,,
"2020-05-26 03:00:00 EDT",1590476400,99.73,101.8,SE,13,5,,80,15.9,19.5,,,24100,3.5,,3,,
"2020-05-26 02:00:00 EDT",1590472800,99.75,101.8,ESE,10,3,,83,15.6,18.6,,,24100,3.7,,1,,
"2020-05-26 01:00:00 EDT",1590469200,99.76,101.8,SSE,15,10,,79,16.1,19.8,,,24100,3.7,,1,,
"2020-05-26 00:00:00 EDT",1590465600,99.72,101.8,SSW,20,4,,75,16.1,20.5,,25,24100,3.7,,3,,
"2020-05-25 23:00:00 EDT",1590462000,99.69,101.7,SSE,15,9,,71,15.8,21.2,,26,24100,3.8,,6,,
"2020-05-25 22:00:00 EDT",1590458400,99.66,101.7,N,36,1,,63,16.1,23.5,,28,24100,3.9,,5,,
"2020-05-25 21:00:00 EDT",1590454800,99.61,101.7,SE,14,9,,64,16.5,23.6,,29,24100,3.9,,7,,
"2020-05-25 20:00:00 EDT",1590451200,99.56,101.6,SSE,16,8,,57,18,27,,33,24100,3.9,,5,,
"2020-05-25 19:00:00 EDT",1590447600,99.55,101.6,SW,22,14,,52,17.4,28,,34,24100,3.9,,6,,
"2020-05-25 18:00:00 EDT",1590444000,99.57,101.6,SSE,15,14,,58,17.5,26.4,,32,24100,3.8,,6,,
"2020-05-25 17:00:00 EDT",1590440400,99.54,101.6,SE,14,16,,58,19.1,28,,35,24100,3.8,,7,,
"2020-05-25 16:00:00 EDT",1590436800,99.57,101.6,SSE,15,17,,56,19.3,28.7,,36,24100,3.7,,6,,
"2020-05-25 15:00:00 EDT",1590433200,99.59,101.6,SSE,15,15,,56,19.7,29.2,,37,24100,3.7,,7,,
"2020-05-25 14:00:00 EDT",1590429600,99.62,101.7,SE,14,11,,54,19.4,29.5,,37,24100,3.5,,7,,
"2020-05-25 13:00:00 EDT",1590426000,99.64,101.7,SSE,15,17,,54,18.9,28.8,,35,24100,3.2,,6,,
"2020-05-25 12:00:00 EDT",1590422400,99.67,101.7,WSW,26,9,,49,18.3,29.9,,36,24100,,,6,,
"2020-05-25 11:00:00 EDT",1590418800,99.66,101.7,SW,23,10,,60,19.2,27.5,,34,24100,2.6,,5,,
"2020-05-25 10:00:00 EDT",1590415200,99.63,101.7,WSW,25,9,,66,19.4,26.2,,33,24100,2.6,,6,,
"2020-05-25 09:00:00 EDT",1590411600,99.59,101.6,WSW,25,11,,69,18.3,24.2,,30,24100,2.4,,8,,
"2020-05-25 08:00:00 EDT",1590408000,99.56,101.6,WSW,26,12,,79,18.7,22.4,,29,24100,2.3,,6,,
"2020-05-25 07:00:00 EDT",1590404400,99.53,101.6,SW,23,14,,84,17.9,20.7,,27,24100,2.3,,3,,
"2020-05-25 06:00:00 EDT",1590400800,99.5,101.6,SW,22,20,,84,17.6,20.4,,26,24100,2.2,,4,,
"2020-05-25 05:00:00 EDT",1590397200,99.45,101.5,SW,22,16,27,82,17.7,20.8,,27,24100,2.2,,7,,
"2020-05-25 04:00:00 EDT",1590393600,99.38,101.4,S,18,9,,84,17.5,20.4,,26,24100,2.3,,2,,
"2020-05-25 03:00:00 EDT",1590390000,99.34,101.4,SW,21,12,,80,17.4,21,,27,24100,2.5,,4,,
"2020-05-25 02:00:00 EDT",1590386400,99.32,101.4,S,17,5,,78,15.4,19.4,,,24100,2.7,,6,,
"2020-05-25 01:00:00 EDT",1590382800,99.3,101.4,SSW,20,9,,72,15.5,20.7,,25,24100,2.8,,7,,
"2020-05-25 00:00:00 EDT",1590379200,99.32,101.4,S,17,7,,73,14,19,,,24100,2.9,,7,,
"2020-05-24 23:00:00 EDT",1590375600,99.3,101.4,SSE,16,4,,73,13.6,18.4,,,24100,2.9,,6,,
"2020-05-24 22:00:00 EDT",1590372000,99.32,101.4,SE,14,5,,73,13.6,18.5,,,24100,2.8,,7,,
"2020-05-24 21:00:00 EDT",1590368400,99.27,101.3,SSE,15,15,,71,13.7,19.1,,,24100,2.7,,6,,
"2020-05-24 20:00:00 EDT",1590364800,99.28,101.4,SE,14,19,,64,14.4,21.3,,25,24100,2.6,,5,,
"2020-05-24 19:00:00 EDT",1590361200,99.33,101.4,SE,14,18,,65,15.5,22.1,,26,24100,2.6,,7,,
"2020-05-24 18:00:00 EDT",1590357600,99.37,101.4,ESE,12,26,,61,15.9,23.8,,28,24100,2.5,,4,,
"2020-05-24 17:00:00 EDT",1590354000,99.43,101.5,SE,13,20,32,64,16.7,23.9,,29,24100,2.5,,3,,
"2020-05-24 16:00:00 EDT",1590350400,99.48,101.5,SE,14,19,30,56,16.5,25.7,,31,24100,2.5,,2,,
"2020-05-24 15:00:00 EDT",1590346800,99.56,101.6,SE,12,16,,63,17.6,24.9,,31,24100,2.3,,2,,
"2020-05-24 14:00:00 EDT",1590343200,99.61,101.7,SSE,16,18,,63,17.1,24.6,,30,24100,2.2,,6,,
"2020-05-24 13:00:00 EDT",1590339600,99.65,101.7,SSE,16,21,,64,16.9,24,,29,24100,2.2,,4,,
"2020-05-24 12:00:00 EDT",1590336000,99.71,101.8,SSE,16,20,,69,17.2,23.2,,29,24100,2.4,,3,,
"2020-05-24 11:00:00 EDT",1590332400,99.75,101.8,SSE,15,14,,73,16,20.9,,26,24100,2.6,,3,,
"2020-05-24 10:00:00 EDT",1590328800,99.77,101.8,SE,13,11,,76,15.5,19.9,,,24100,2.8,,1,,
"2020-05-24 09:00:00 EDT",1590325200,99.81,101.9,SSE,17,10,,64,12.2,19.1,,,24100,2.7,,2,,
"2020-05-24 08:00:00 EDT",1590321600,99.79,101.9,SE,13,7,,62,10.2,17.6,,,24100,2.8,,3,,
"2020-05-24 07:00:00 EDT",1590318000,99.79,101.9,E,10,5,,65,9.1,15.7,,,24100,2.8,,4,,
"2020-05-24 06:00:00 EDT",1590314400,99.73,101.8,SSW,19,8,,80,12.1,15.5,,,24100,2.9,,7,,
"2020-05-24 05:00:00 EDT",1590310800,99.68,101.8,SSE,15,5,,81,12.4,15.6,,,24100,3,,7,,
"2020-05-24 04:00:00 EDT",1590307200,99.68,101.8,ESE,11,8,,71,11.4,16.6,,,24100,2.9,,7,,
"2020-05-24 03:00:00 EDT",1590303600,99.72,101.8,SE,13,11,,73,12.1,16.9,,,24100,3,,7,,
"2020-05-24 02:00:00 EDT",1590300000,99.72,101.8,SSE,15,9,,81,13.5,16.7,,,24100,3.1,,7,,
"2020-05-24 01:00:00 EDT",1590296400,99.71,101.8,S,19,5,,79,13.7,17.3,,,24100,3.4,,3,,
"2020-05-24 00:00:00 EDT",1590292800,99.7,101.8,E,9,3,,74,13.8,18.4,,,24100,3.8,,1,,
"2020-05-23 23:00:00 EDT",1590289200,99.71,101.8,SE,14,5,,69,13.6,19.4,,,24100,3.6,,0,,
"2020-05-23 22:00:00 EDT",1590285600,99.69,101.8,SE,13,9,,68,14.3,20.2,,,24100,3.5,,4,,
"2020-05-23 21:00:00 EDT",1590282000,99.65,101.7,WSW,25,5,,69,14.5,20.4,,,24100,3.2,,6,,
"2020-05-23 20:00:00 EDT",1590278400,99.64,101.7,SSW,20,8,,63,14.4,21.5,,25,24100,3.2,,7,,
"2020-05-23 19:00:00 EDT",1590274800,99.63,101.7,SSE,16,9,,61,14.8,22.6,,26,24100,3.2,,7,,
"2020-05-23 18:00:00 EDT",1590271200,99.66,101.7,SSE,16,10,,58,14,22.6,,26,24100,3.3,,8,,
"2020-05-23 17:00:00 EDT",1590267600,99.63,101.7,SE,14,14,,57,13.8,22.7,,26,24100,3.4,,8,,
"2020-05-23 16:00:00 EDT",1590264000,99.64,101.7,SE,14,15,,50,13,24,,27,24100,3.7,,6,,
"2020-05-23 15:00:00 EDT",1590260400,99.68,101.8,SE,15,14,,46,11.9,24.1,,26,24100,3.8,,6,,
"2020-05-23 14:00:00 EDT",1590256800,99.71,101.8,SE,14,13,,45,11.7,24.3,,26,24100,3.9,,4,,
"2020-05-23 13:00:00 EDT",1590253200,99.74,101.8,S,17,15,,46,11.9,24.1,,26,24100,3.8,,4,,
"2020-05-23 12:00:00 EDT",1590249600,99.75,101.8,SSE,15,12,,50,12,22.9,,25,24100,3.6,,2,,
"2020-05-23 11:00:00 EDT",1590246000,99.76,101.8,SSE,16,18,,59,12.6,20.9,,,24100,3.3,,1,,
"2020-05-23 10:00:00 EDT",1590242400,99.67,101.7,ESE,11,5,,53,12.3,22.1,,25,24100,,,1,,
"2020-05-23 09:00:00 EDT",1590238800,99.62,101.7,N,36,6,,65,12.5,19.2,,,24100,2.7,,1,,
"2020-05-23 08:00:00 EDT",1590235200,99.58,101.7,NNW,35,16,,73,12.7,17.5,,,24100,2.7,,1,,
"2020-05-23 07:00:00 EDT",1590231600,99.57,101.7,NNW,34,12,,88,14.1,15.9,,,24100,2.8,,1,,
"2020-05-23 06:00:00 EDT",1590228000,99.55,101.6,WNW,28,8,,92,12.5,13.8,,,24100,2.9,,2,,
"2020-05-23 05:00:00 EDT",1590224400,99.49,101.6,NNW,35,14,,89,13.4,15.1,,,24100,3,,2,,
"2020-05-23 04:00:00 EDT",1590220800,99.49,101.6,NNW,33,12,,86,13.4,15.7,,,24100,3,,2,,
"2020-05-23 03:00:00 EDT",1590217200,99.5,101.6,N,35,9,,85,14.1,16.6,,,24100,3.1,,3,,
"2020-05-23 02:00:00 EDT",1590213600,99.5,101.6,NW,32,12,,84,13.9,16.6,,,24100,3.4,,3,,
"2020-05-23 01:00:00 EDT",1590210000,99.53,101.6,WNW,29,5,,84,13.2,15.8,,,24100,3.4,,2,,
"2020-05-23 00:00:00 EDT",1590206400,99.53,101.6,WNW,30,3,,62,10,17.3,,,24100,3.4,,2,,
"2020-05-22 23:00:00 EDT",1590202800,99.53,101.6,S,19,8,,60,10.1,17.9,,,24100,3.5,,4,,
"2020-05-22 22:00:00 EDT",1590199200,99.53,101.6,ESE,12,7,,56,9.7,18.5,,,24100,3.5,,6,,
"2020-05-22 21:00:00 EDT",1590195600,99.5,101.6,SSE,15,10,,53,9.5,19,,,24100,3.5,,7,,
"2020-05-22 20:00:00 EDT",1590192000,99.49,101.6,SSE,16,9,,51,9.3,19.6,,,24100,3.6,,7,,
"2020-05-22 19:00:00 EDT",1590188400,99.5,101.6,SE,14,13,,46,8.6,20.5,,,24100,3.6,,7,,
"2020-05-22 18:00:00 EDT",1590184800,99.51,101.6,SSE,15,13,,43,9.7,22.7,,,24100,3.6,,7,,
"2020-05-22 17:00:00 EDT",1590181200,99.54,101.6,SSE,16,12,,43,10,23,,,24100,3.7,,6,,
"2020-05-22 16:00:00 EDT",1590177600,99.57,101.7,SSE,15,15,,43,10.1,23.2,,25,24100,3.8,,5,,
"2020-05-22 15:00:00 EDT",1590174000,99.63,101.7,SE,12,17,,44,9.7,22.5,,,24100,3.9,,4,,
"2020-05-22 14:00:00 EDT",1590170400,99.68,101.8,SE,13,13,,43,9.2,22,,,24100,3.9,,1,,
"2020-05-22 13:00:00 EDT",1590166800,99.72,101.8,SE,14,16,,41,8,21.7,,,24100,3.8,,1,,
"2020-05-22 12:00:00 EDT",1590163200,99.76,101.8,SE,14,4,,39,7.8,22.5,,,24100,3.9,,1,,
"2020-05-22 11:00:00 EDT",1590159600,99.82,101.9,N,36,5,,45,9.5,21.8,,,24100,4.1,,1,,
"2020-05-22 10:00:00 EDT",1590156000,99.9,102,NW,31,5,,48,8.9,20,,,24100,4.3,,1,,
"2020-05-22 09:00:00 EDT",1590152400,99.92,102,W,27,4,,41,4.3,17.8,,,24100,4.3,,1,,
"2020-05-22 08:00:00 EDT",1590148800,99.91,102,N,36,1,,31,-1.6,15.3,,,24100,4.1,,1,,
"2020-05-22 07:00:00 EDT",1590145200,99.9,102,N,36,3,,58,4,12,,,24100,4.1,,1,,
"2020-05-22 06:00:00 EDT",1590141600,99.91,102,N,36,2,,51,0.8,10.3,,,24100,4.1,,1,,
"2020-05-22 05:00:00 EDT",1590138000,99.93,102,N,36,1,,49,-0.3,9.9,,,24100,4.1,,0,,
"2020-05-22 04:00:00 EDT",1590134400,99.96,102.1,NE,4,3,,42,-1.7,10.7,,,24100,4.1,,0,,
"2020-05-22 03:00:00 EDT",1590130800,99.98,102.1,N,36,2,,33,-3.9,12,,,24100,4.1,,0,,
"2020-05-22 02:00:00 EDT",1590127200,100.01,102.1,WNW,30,4,,33,-3.8,11.9,,,24100,4,,0,,
"2020-05-22 01:00:00 EDT",1590123600,100.04,102.1,WNW,29,7,,30,-5,12.2,,,24100,3.7,,0,,
"2020-05-22 00:00:00 EDT",1590120000,100.06,102.2,W,27,5,,22,-8.4,12.5,,,24100,3.5,,0,,
"2020-05-21 23:00:00 EDT",1590116400,100.06,102.2,WSW,25,3,,29,-5.7,11.9,,,24100,,,0,,
"2020-05-21 22:00:00 EDT",1590112800,100.03,102.1,SSE,16,7,,29,-5.3,12.4,,,24100,3.3,,1,,
"2020-05-21 21:00:00 EDT",1590109200,100.02,102.1,SSE,17,10,,28,-4.9,13.2,,,24100,3.3,,1,,
"2020-05-21 20:00:00 EDT",1590105600,100.04,102.1,SSE,16,12,,29,-3.4,14.3,,,24100,3.2,,1,,
"2020-05-21 19:00:00 EDT",1590102000,100.01,102.1,SSE,16,10,,27,-0.9,18.5,,,24100,3.2,,1,,
"2020-05-21 18:00:00 EDT",1590098400,100.05,102.2,SSE,15,9,,19,-4,20.3,,,24100,3.2,,0,,
"2020-05-21 17:00:00 EDT",1590094800,100.12,102.2,SE,14,16,,19,-3.7,20.2,,,24100,3.3,,0,,
"2020-05-21 16:00:00 EDT",1590091200,100.21,102.3,SSE,15,12,,18,-5.5,19.4,,,24100,,,1,,
"2020-05-21 15:00:00 EDT",1590087600,100.34,102.4,SE,14,12,,21,-4,18.3,,,24100,3.3,,1,,
"2020-05-21 14:00:00 EDT",1590084000,100.36,102.5,SE,13,17,,23,-3.6,17.6,,,24100,3.2,,1,,
"2020-05-21 13:00:00 EDT",1590080400,100.44,102.6,SE,13,17,,29,-1.3,16.5,,,24100,3.2,,1,,
"2020-05-21 12:00:00 EDT",1590076800,100.48,102.6,SE,14,19,,28,-2.2,16.1,,,24100,3.2,,1,,
"2020-05-21 11:00:00 EDT",1590073200,100.5,102.6,SSE,15,14,,27,-2,17,,,24100,3.1,,1,,
"2020-05-21 10:00:00 EDT",1590069600,100.53,102.6,N,36,2,,27,-2.9,16.1,,,24100,3.1,,1,,
"2020-05-21 09:00:00 EDT",1590066000,100.53,102.6,ESE,11,7,,34,-0.7,15.1,,,24100,3.1,,1,,
"2020-05-21 08:00:00 EDT",1590062400,100.52,102.6,ESE,12,9,,42,0.8,13.3,,,24100,3,,1,,
"2020-05-21 07:00:00 EDT",1590058800,100.51,102.6,ENE,7,4,,54,1.4,10.3,,,24100,2.9,,1,,
"2020-05-21 06:00:00 EDT",1590055200,100.46,102.6,N,36,3,,59,1.5,9.2,,,24100,2.6,,1,,
"2020-05-21 05:00:00 EDT",1590051600,100.45,102.6,SSE,16,7,,51,1.4,11.2,,,24100,2.6,,1,,
"2020-05-21 04:00:00 EDT",1590048000,100.46,102.6,E,10,6,,55,2.2,10.7,,,24100,2.6,,0,,
"2020-05-21 03:00:00 EDT",1590044400,100.47,102.6,E,8,4,,55,2.2,10.8,,,24100,2.7,,0,,
"2020-05-21 02:00:00 EDT",1590040800,100.46,102.6,E,9,6,,52,2.1,11.7,,,24100,2.7,,0,,
"2020-05-21 01:00:00 EDT",1590037200,100.47,102.6,E,10,7,,48,2.1,12.8,,,24100,2.7,,0,,
"2020-05-21 00:00:00 EDT",1590033600,100.45,102.6,ESE,12,9,,41,1.3,14.4,,,24100,2.8,,0,,
"2020-05-20 23:00:00 EDT",1590030000,100.46,102.6,ENE,7,7,,39,1.5,15.1,,,24100,2.8,,1,,
"2020-05-20 22:00:00 EDT",1590026400,100.48,102.6,ENE,7,6,,39,1.4,15.1,,,24100,2.8,,1,,
"2020-05-20 21:00:00 EDT",1590022800,100.49,102.6,E,8,7,,38,1.5,15.8,,,24100,2.8,,1,,
"2020-05-20 20:00:00 EDT",1590019200,100.47,102.6,ENE,8,15,,31,0.8,17.9,,,24100,2.8,,1,,
"2020-05-20 19:00:00 EDT",1590015600,100.46,102.6,ENE,8,14,,31,1.5,18.8,,,24100,2.7,,1,,
"2020-05-20 18:00:00 EDT",1590012000,100.46,102.6,E,9,20,,33,2.4,18.8,,,24100,2.7,,1,,
"2020-05-20 17:00:00 EDT",1590008400,100.53,102.6,E,8,21,,30,1,18.6,,,24100,2.7,,1,,
"2020-05-20 16:00:00 EDT",1590004800,100.59,102.7,E,10,20,,35,2.9,18.6,,,24100,2.7,,1,,
"2020-05-20 15:00:00 EDT",1590001200,100.65,102.8,ESE,10,20,32,33,1.8,18.3,,,24100,2.8,,1,,
"2020-05-20 14:00:00 EDT",1589997600,100.69,102.8,E,10,18,,33,2.1,18.4,,,24100,2.7,,1,,
"2020-05-20 13:00:00 EDT",1589994000,100.72,102.8,ESE,11,16,30,35,1.7,17.2,,,24100,2.7,,1,,
"2020-05-20 12:00:00 EDT",1589990400,100.74,102.8,ESE,11,16,28,38,2.7,17,,,24100,2.7,,1,,
"2020-05-20 11:00:00 EDT",1589986800,100.75,102.9,ESE,10,15,28,34,0.3,16,,,24100,2.7,,1,,
"2020-05-20 10:00:00 EDT",1589983200,100.74,102.9,ESE,11,21,,38,1.3,15.4,,,24100,2.7,,1,,
"2020-05-20 09:00:00 EDT",1589979600,100.73,102.8,ESE,11,22,35,41,1.9,14.9,,,24100,2.7,,1,,
"2020-05-20 08:00:00 EDT",1589976000,100.67,102.8,SE,13,17,,48,3.4,14,,,24100,2.7,,2,,
"2020-05-20 07:00:00 EDT",1589972400,100.61,102.7,ENE,7,8,,62,4.3,11.4,,,24100,2.6,,3,,
"2020-05-20 06:00:00 EDT",1589968800,100.54,102.7,ENE,6,8,,66,3.8,9.8,,,24100,2.5,,3,,
"2020-05-20 05:00:00 EDT",1589965200,100.46,102.6,E,8,9,,62,3.5,10.5,,,24100,2.5,,3,,
"2020-05-20 04:00:00 EDT",1589961600,100.39,102.5,E,8,10,,58,3.3,11.2,,,24100,2.6,,2,,
"2020-05-20 03:00:00 EDT",1589958000,100.35,102.5,ESE,11,14,,52,3.1,12.6,,,24100,2.6,,3,,
"2020-05-20 02:00:00 EDT",1589954400,100.35,102.5,E,10,16,30,45,2.8,14.7,,,24100,2.6,,3,,
"2020-05-20 01:00:00 EDT",1589950800,100.35,102.5,E,9,20,33,41,2.9,16.2,,,24100,2.6,,4,,
"2020-05-20 00:00:00 EDT",1589947200,100.36,102.5,E,8,17,37,41,3.5,16.6,,,24100,2.6,,6,,
"2020-05-19 23:00:00 EDT",1589943600,100.36,102.5,E,9,16,29,40,3.2,16.6,,,24100,2.6,,7,,
"2020-05-19 22:00:00 EDT",1589940000,100.35,102.5,E,8,18,34,41,3.3,16.7,,,24100,2.6,,7,,
"2020-05-19 21:00:00 EDT",1589936400,100.28,102.4,ENE,7,21,33,39,3,16.8,,,24100,2.7,,8,,
"2020-05-19 20:00:00 EDT",1589932800,100.23,102.3,E,9,19,36,38,2.5,16.8,,,24100,2.7,,8,,
"2020-05-19 19:00:00 EDT",1589929200,100.19,102.3,ENE,8,21,,39,2.8,16.6,,,24100,2.8,,8,,
"2020-05-19 18:00:00 EDT",1589925600,100.2,102.3,E,8,25,37,40,3.4,16.8,,,24100,2.7,,7,,
"2020-05-19 17:00:00 EDT",1589922000,100.23,102.3,ENE,7,32,42,41,3.5,16.7,,,24100,2.7,,7,,
"2020-05-19 16:00:00 EDT",1589918400,100.24,102.3,E,8,25,42,43,3.5,15.9,,,24100,2.6,,7,,
"2020-05-19 15:00:00 EDT",1589914800,100.25,102.4,ENE,8,26,41,40,2.9,16.4,,,24100,2.6,,7,,
"2020-05-19 14:00:00 EDT",1589911200,100.27,102.4,ENE,8,24,42,40,2.8,16.3,,,24100,2.5,,7,,
"2020-05-19 13:00:00 EDT",1589907600,100.28,102.4,E,10,27,41,37,2,16.6,,,24100,2.5,,7,,
"2020-05-19 12:00:00 EDT",1589904000,100.29,102.4,E,9,29,42,38,1.7,15.9,,,24100,2.4,,7,,
"2020-05-19 11:00:00 EDT",1589900400,100.28,102.4,E,8,27,49,38,-0.1,13.9,,,24100,2.4,,8,,
"2020-05-19 10:00:00 EDT",1589896800,100.26,102.4,E,10,22,33,39,-1,12.6,,,24100,2.5,,8,,
"2020-05-19 09:00:00 EDT",1589893200,100.22,102.3,E,9,21,36,39,-0.7,12.7,,,24100,2.4,,8,,
"2020-05-19 08:00:00 EDT",1589889600,100.18,102.3,E,9,27,42,38,-1.3,12.6,,,24100,2.5,,8,,
"2020-05-19 07:00:00 EDT",1589886000,100.1,102.2,E,8,31,48,36,-1.6,13,,,24100,2.5,,8,,
"2020-05-19 06:00:00 EDT",1589882400,100.02,102.1,E,8,31,42,33,-2.6,13.4,,,24100,2.5,,8,,
"2020-05-19 05:00:00 EDT",1589878800,99.96,102.1,E,8,26,46,29,-3.8,13.9,,,24100,2.5,,8,,
"2020-05-19 04:00:00 EDT",1589875200,99.92,102,E,8,28,50,26,-4.4,14.6,,,24100,2.6,,8,,
"2020-05-19 03:00:00 EDT",1589871600,99.93,102,E,8,26,41,28,-3.5,14.8,,,24100,2.5,,8,,
"2020-05-19 02:00:00 EDT",1589868000,99.91,102,E,9,23,45,30,-2.2,15.1,,,24100,2.5,,8,,
"2020-05-19 01:00:00 EDT",1589864400,99.93,102,ENE,8,23,34,43,2.5,14.8,,,24100,2.5,,8,,
"2020-05-19 00:00:00 EDT",1589860800,99.95,102.1,ENE,8,12,,65,7.3,13.8,,,24100,2.5,,8,,
"2020-05-18 23:00:00 EDT",1589857200,99.96,102.1,ENE,6,14,,66,7.5,13.7,,,24100,2.4,,8,,
"2020-05-18 22:00:00 EDT",1589853600,99.95,102.1,E,8,17,29,69,8.5,14,,,24100,2.4,,8,,
"2020-05-18 21:00:00 EDT",1589850000,99.9,102,E,9,18,29,82,10.8,13.8,,,19300,2.4,,8,,
"2020-05-18 20:00:00 EDT",1589846400,99.86,102,E,8,16,29,87,11.1,13.2,,,16100,2.3,,8,,
"2020-05-18 19:00:00 EDT",1589842800,99.85,102,ENE,7,24,39,90,11,12.6,,,16100,2.3,,8,,
"2020-05-18 18:00:00 EDT",1589839200,99.85,102,E,9,24,38,89,11.2,12.9,,,19300,2.3,,8,,
"2020-05-18 17:00:00 EDT",1589835600,99.84,101.9,ENE,8,24,40,91,11.2,12.7,,,9700,2.2,,8,,
"2020-05-18 16:00:00 EDT",1589832000,99.87,102,E,8,21,38,91,10.8,12.3,,,9700,2.2,,8,,
"2020-05-18 15:00:00 EDT",1589828400,99.88,102,E,8,27,45,84,10.5,13,,,19300,2.2,,8,,
"2020-05-18 14:00:00 EDT",1589824800,99.87,102,E,9,28,49,89,11.3,13,,,19300,2.1,,8,,
"2020-05-18 13:00:00 EDT",1589821200,99.89,102,E,9,35,47,92,11.7,12.9,,,9700,2.2,,8,,
"2020-05-18 12:00:00 EDT",1589817600,99.87,102,E,9,18,35,90,11.2,12.8,,,24100,2.3,,8,,
"2020-05-18 11:00:00 EDT",1589814000,99.85,102,E,8,25,35,93,11.3,12.3,,,24100,2.3,,8,,
"2020-05-18 10:00:00 EDT",1589810400,99.84,101.9,E,9,28,42,90,10.6,12.2,,,24100,2.4,,8,,
"2020-05-18 09:00:00 EDT",1589806800,99.85,102,E,8,27,41,91,10.4,11.9,,,16100,2.4,,8,,
"2020-05-18 08:00:00 EDT",1589803200,99.87,102,E,8,22,46,89,9.8,11.6,,,19300,2.4,,8,,
"2020-05-18 07:00:00 EDT",1589799600,99.87,102,E,8,30,46,91,9.9,11.2,,,16100,2.5,,8,,
"2020-05-18 06:00:00 EDT",1589796000,99.86,102,E,8,30,43,91,9.9,11.3,,,16100,2.5,,8,,
"2020-05-18 05:00:00 EDT",1589792400,99.86,102,ENE,8,24,44,92,10.1,11.4,,,16100,2.5,,8,,
"2020-05-18 04:00:00 EDT",1589788800,99.88,102,E,8,21,38,93,10.3,11.3,,,16100,2.5,,8,,
"2020-05-18 03:00:00 EDT",1589785200,99.92,102,ENE,8,14,28,94,10.3,11.2,,,16100,2.4,,8,,
